Code	Country	variable	value
705	Slovenia	1900	0.0774572
724	Spain	1900	0.164677
112	Belarus	1900	0.13861
100	Bulgaria	1900	0.0221427
203	Czech Republic	1900	0.141595
348	Hungary	1900	0.400478
616	Poland	1900	0.698101
498	Republic of Moldova	1900	0.0578095
642	Romania	1900	0.027
643	Russian Federation	1900	0.210969
703	Slovakia	1900	0.0717358
804	Ukraine	1900	0.182538
60	Bermuda	1900	0
124	Canada	1900	1.02166
304	Greenland	1900	0
666	Saint Pierre and Miquelon	1900	0
840	United States of America	1900	2.37326
28	Antigua and Barbuda	1900	0
44	Bahamas	1900	0
52	Barbados	1900	0
92	British Virgin Islands	1900	0
136	Cayman Islands	1900	0
192	Cuba	1900	0
212	Dominica	1900	0
214	Dominican Republic	1900	0
308	Grenada	1900	0
312	Guadeloupe	1900	0
332	Haiti	1900	0
388	Jamaica	1900	0
474	Martinique	1900	0
500	Montserrat	1900	0
630	Puerto Rico	1900	0
662	Saint Lucia	1900	0
670	Saint Vincent and the Grenadines	1900	0
780	Trinidad and Tobago	1900	0
84	Belize	1900	0
188	Costa Rica	1900	0
222	El Salvador	1900	0
320	Guatemala	1900	0
340	Honduras	1900	0
484	Mexico	1900	0.020051
558	Nicaragua	1900	0
591	Panama	1900	0
32	Argentina	1900	0.113246
68	Bolivia (Plurinational State of)	1900	0
76	Brazil	1900	0
152	Chile	1900	0.0791462
170	Colombia	1900	0
218	Ecuador	1900	0
238	Falkland Islands (Malvinas)	1900	0
254	French Guiana	1900	0
328	Guyana	1900	0
600	Paraguay	1900	0
604	Peru	1900	0.0138544
740	Suriname	1900	0
858	Uruguay	1900	0
862	Venezuela (Bolivarian Republic of)	1900	0
36	Australia	1900	0.723012
554	New Zealand	1900	0.7992
242	Fiji	1900	0
540	New Caledonia	1900	0
598	Papua New Guinea	1900	0
90	Solomon Islands	1900	0
548	Vanuatu	1900	0
296	Kiribati	1900	0
584	Marshall Islands	1900	0
520	Nauru	1900	0
585	Palau	1900	0
184	Cook Islands	1900	0
258	French Polynesia	1900	0
570	Niue	1900	0
882	Samoa	1900	0
776	Tonga	1900	0
4	Afghanistan	1900	0
50	Bangladesh	1900	0
64	Bhutan	1900	0
356	India	1900	0.0125202
364	Iran (Islamic Republic of)	1900	0
462	Maldives	1900	0
524	Nepal	1900	0
586	Pakistan	1900	0
144	Sri Lanka	1900	0
156	China	1900	0
344	Hong Kong China	1900	0
446	China, Macao Special Administrative Region	1900	0
408	Democratic People's Republic of Korea	1900	0
392	Japan	1900	0.118327
496	Mongolia	1900	0
410	Korea	1900	0
9002	Taiwan	1900	0.0104749
96	Brunei Darussalam	1900	0
116	Cambodia	1900	0
360	Indonesia	1900	0.00868421
418	Lao People's Democratic Republic	1900	0
458	Malaysia	1900	0.00651784
104	Myanmar	1900	0
608	Philippines	1900	0
702	Singapore	1900	0
764	Thailand	1900	0
704	Viet Nam	1900	0.00817125
51	Armenia	1900	0.0324871
31	Azerbaijan	1900	0.157725
48	Bahrain	1900	0
196	Cyprus	1900	0
268	Georgia	1900	0.0497086
368	Iraq	1900	0
376	Israel	1900	0
400	Jordan	1900	0
414	Kuwait	1900	0
422	Lebanon	1900	0
275	Palestinian Authority	1900	0
512	Oman	1900	0
634	Qatar	1900	0
682	Saudi Arabia	1900	0
760	Syrian Arab Republic	1900	0
792	Turkey	1900	0.0222135
784	United Arab Emirates	1900	0
887	Yemen	1900	0
398	Kazakhstan	1900	0.646425
417	Kyrgyzstan	1900	0.0632272
762	Tajikistan	1900	0.133847
795	Turkmenistan	1900	0.23075
860	Uzbekistan	1900	0.172853
12	Algeria	1900	0
818	Egypt	1900	0
434	Libya	1900	0
504	Morocco	1900	0
788	Tunisia	1900	0
732	Western Sahara	1900	0
204	Benin	1900	0
854	Burkina Faso	1900	0
132	Cape Verde	1900	0
384	Cote d'Ivoire	1900	0
270	Gambia	1900	0
288	Ghana	1900	0
324	Guinea	1900	0
624	Guinea-Bissau	1900	0
430	Liberia	1900	0
466	Mali	1900	0
478	Mauritania	1900	0
562	Niger	1900	0
566	Nigeria	1900	0
654	Saint Helena	1900	0
686	Senegal	1900	0
694	Sierra Leone	1900	0
768	Togo	1900	0
24	Angola	1900	0
120	Cameroon	1900	0
140	Central African Republic	1900	0
148	Chad	1900	0
178	Congo	1900	0
180	Democratic Republic of the Congo	1900	0
226	Equatorial Guinea	1900	0
266	Gabon	1900	0
678	Sao Tome and Principe	1900	0
72	Botswana	1900	0
516	Namibia	1900	0
710	South Africa	1900	0.154158
748	Swaziland	1900	0
108	Burundi	1900	0
174	Comoros	1900	0
262	Djibouti	1900	0
232	Eritrea	1900	0
404	Kenya	1900	0
450	Madagascar	1900	0
454	Malawi	1900	0
480	Mauritius	1900	0
508	Mozambique	1900	0
638	R_union	1900	0
646	Rwanda	1900	0
690	Seychelles	1900	0
706	Somalia	1900	0
800	Uganda	1900	0
834	United Republic of Tanzania	1900	0
894	Zambia	1900	0
716	Zimbabwe	1900	0
40	Austria	1910	2.3612
56	Belgium	1910	2.25319
250	France	1910	0.995797
276	Germany	1910	1.93296
442	Luxembourg	1910	0
528	Netherlands	1910	0.955543
756	Switzerland	1910	0.566405
208	Denmark	1910	0.720163
233	Estonia	1910	0
234	Faeroe Islands	1910	0
246	Finland	1910	0.0944016
352	Iceland	1910	0
372	Ireland	1910	0.013455
428	Latvia	1910	0
440	Lithuania	1910	0
578	Norway	1910	0.677789
752	Sweden	1910	0.710279
826	United Kingdom	1910	3.07445
8	Albania	1910	0
20	Andorra	1910	0
70	Bosnia and Herzegovina	1910	0.0253895
191	Croatia	1910	0.0624494
292	Gibraltar	1910	0
300	Greece	1910	0.0368421
380	Italy	1910	0.20367
470	Malta	1910	0
620	Portugal	1910	0.145045
705	Slovenia	1910	0.1196
724	Spain	1910	0.204015
112	Belarus	1910	0.164012
100	Bulgaria	1910	0.0505
203	Czech Republic	1910	0.160843
348	Hungary	1910	0.447876
616	Poland	1910	0.968473
498	Republic of Moldova	1910	0.0684037
642	Romania	1910	0.0697792
643	Russian Federation	1910	0.217314
703	Slovakia	1910	0.0853512
804	Ukraine	1910	0.189699
60	Bermuda	1910	0
124	Canada	1910	1.94623
304	Greenland	1910	0
666	Saint Pierre and Miquelon	1910	0
840	United States of America	1910	3.78155
28	Antigua and Barbuda	1910	0
44	Bahamas	1910	0
52	Barbados	1910	0
92	British Virgin Islands	1910	0
136	Cayman Islands	1910	0
192	Cuba	1910	0
212	Dominica	1910	0
214	Dominican Republic	1910	0
308	Grenada	1910	0
312	Guadeloupe	1910	0
332	Haiti	1910	0
388	Jamaica	1910	0
474	Martinique	1910	0
500	Montserrat	1910	0
630	Puerto Rico	1910	0
662	Saint Lucia	1910	0
670	Saint Vincent and the Grenadines	1910	0
780	Trinidad and Tobago	1910	0.0543807
84	Belize	1910	0
188	Costa Rica	1910	0
222	El Salvador	1910	0
320	Guatemala	1910	0
340	Honduras	1910	0
484	Mexico	1910	0.0748021
558	Nicaragua	1910	0
591	Panama	1910	0
32	Argentina	1910	0.344555
68	Bolivia (Plurinational State of)	1910	0
76	Brazil	1910	0.0556692
152	Chile	1910	0.226623
170	Colombia	1910	0
218	Ecuador	1910	0
238	Falkland Islands (Malvinas)	1910	0
254	French Guiana	1910	0
328	Guyana	1910	0
600	Paraguay	1910	0
604	Peru	1910	0.0564538
740	Suriname	1910	0
858	Uruguay	1910	0
862	Venezuela (Bolivarian Republic of)	1910	0
36	Australia	1910	1.06638
554	New Zealand	1910	1.338
242	Fiji	1910	0
540	New Caledonia	1910	0
598	Papua New Guinea	1910	0
90	Solomon Islands	1910	0
548	Vanuatu	1910	0
296	Kiribati	1910	0
584	Marshall Islands	1910	0
520	Nauru	1910	0
585	Palau	1910	0
184	Cook Islands	1910	0
258	French Polynesia	1910	0
570	Niue	1910	0
882	Samoa	1910	0
776	Tonga	1910	0
4	Afghanistan	1910	0
50	Bangladesh	1910	0
64	Bhutan	1910	0
356	India	1910	0.027484
364	Iran (Islamic Republic of)	1910	0
462	Maldives	1910	0
524	Nepal	1910	0
586	Pakistan	1910	0
144	Sri Lanka	1910	0
156	China	1910	0.0120969
344	Hong Kong China	1910	0
446	China, Macao Special Administrative Region	1910	0
408	Democratic People's Republic of Korea	1910	0
392	Japan	1910	0.217479
496	Mongolia	1910	0
410	Korea	1910	0
9002	Taiwan	1910	0.0512977
96	Brunei Darussalam	1910	0
116	Cambodia	1910	0
360	Indonesia	1910	0.0233843
418	Lao People's Democratic Republic	1910	0
458	Malaysia	1910	0.0222999
104	Myanmar	1910	0
608	Philippines	1910	0.00158802
702	Singapore	1910	0
764	Thailand	1910	0
704	Viet Nam	1910	0.0186708
51	Armenia	1910	0.039562
31	Azerbaijan	1910	0.18663
48	Bahrain	1910	0
196	Cyprus	1910	0
268	Georgia	1910	0.0588182
368	Iraq	1910	0
376	Israel	1910	0
400	Jordan	1910	0
414	Kuwait	1910	0
422	Lebanon	1910	0
275	Palestinian Authority	1910	0
512	Oman	1910	0
634	Qatar	1910	0
682	Saudi Arabia	1910	0
760	Syrian Arab Republic	1910	0
792	Turkey	1910	0.0395385
784	United Arab Emirates	1910	0
887	Yemen	1910	0
398	Kazakhstan	1910	0.65613
417	Kyrgyzstan	1910	0.0767831
762	Tajikistan	1910	0.162544
795	Turkmenistan	1910	0.280223
860	Uzbekistan	1910	0.209912
12	Algeria	1910	0
818	Egypt	1910	0
434	Libya	1910	0
504	Morocco	1910	0
788	Tunisia	1910	0
732	Western Sahara	1910	0
204	Benin	1910	0
854	Burkina Faso	1910	0
132	Cape Verde	1910	0
384	Cote d'Ivoire	1910	0
270	Gambia	1910	0
288	Ghana	1910	0
324	Guinea	1910	0
624	Guinea-Bissau	1910	0
430	Liberia	1910	0
466	Mali	1910	0
478	Mauritania	1910	0
562	Niger	1910	0
566	Nigeria	1910	0
654	Saint Helena	1910	0
686	Senegal	1910	0
694	Sierra Leone	1910	0
768	Togo	1910	0
24	Angola	1910	0
120	Cameroon	1910	0
140	Central African Republic	1910	0
148	Chad	1910	0
178	Congo	1910	0
180	Democratic Republic of the Congo	1910	0
226	Equatorial Guinea	1910	0
266	Gabon	1910	0
678	Sao Tome and Principe	1910	0
72	Botswana	1910	0
516	Namibia	1910	0
710	South Africa	1910	0.844329
748	Swaziland	1910	0
108	Burundi	1910	0
174	Comoros	1910	0
262	Djibouti	1910	0
232	Eritrea	1910	0
404	Kenya	1910	0
450	Madagascar	1910	0
454	Malawi	1910	0
480	Mauritius	1910	0
508	Mozambique	1910	0
638	R_union	1910	0
646	Rwanda	1910	0
690	Seychelles	1910	0
706	Somalia	1910	0
800	Uganda	1910	0
834	United Republic of Tanzania	1910	0
894	Zambia	1910	0
716	Zimbabwe	1910	0.0664716
40	Austria	1920	0.618324
56	Belgium	1920	2.01627
250	France	1920	1.05367
276	Germany	1920	1.9237
442	Luxembourg	1920	0
528	Netherlands	1920	0.881299
756	Switzerland	1920	0.50871
208	Denmark	1920	0.62483
233	Estonia	1920	0
234	Faeroe Islands	1920	0
246	Finland	1920	0.0223378
352	Iceland	1920	0
372	Ireland	1920	0.0183444
428	Latvia	1920	0
440	Lithuania	1920	0
578	Norway	1920	0.54612
752	Sweden	1920	0.529565
826	United Kingdom	1920	2.99227
8	Albania	1920	0
20	Andorra	1920	0
70	Bosnia and Herzegovina	1920	0.0253895
191	Croatia	1920	0.0624494
292	Gibraltar	1920	0
300	Greece	1920	0.0324561
380	Italy	1920	0.12728
470	Malta	1920	0
620	Portugal	1920	0.0913247
705	Slovenia	1920	0.1196
724	Spain	1920	0.180043
112	Belarus	1920	0.0487528
100	Bulgaria	1920	0.0711374
203	Czech Republic	1920	0.12253
348	Hungary	1920	0.205617
616	Poland	1920	0.869743
498	Republic of Moldova	1920	0.0203331
642	Romania	1920	0.104619
643	Russian Federation	1920	0.0761477
703	Slovakia	1920	0.0676034
804	Ukraine	1920	0.0600355
60	Bermuda	1920	0
124	Canada	1920	2.60211
304	Greenland	1920	0
666	Saint Pierre and Miquelon	1920	0
840	United States of America	1920	4.40102
28	Antigua and Barbuda	1920	0
44	Bahamas	1920	0
52	Barbados	1920	0
92	British Virgin Islands	1920	0
136	Cayman Islands	1920	0
192	Cuba	1920	0
212	Dominica	1920	0
214	Dominican Republic	1920	0
308	Grenada	1920	0
312	Guadeloupe	1920	0
332	Haiti	1920	0
388	Jamaica	1920	0
474	Martinique	1920	0
500	Montserrat	1920	0
630	Puerto Rico	1920	0.0396534
662	Saint Lucia	1920	0
670	Saint Vincent and the Grenadines	1920	0
780	Trinidad and Tobago	1920	0.357326
84	Belize	1920	0
188	Costa Rica	1920	0
222	El Salvador	1920	0
320	Guatemala	1920	0
340	Honduras	1920	0
484	Mexico	1920	0.184792
558	Nicaragua	1920	0
591	Panama	1920	0
32	Argentina	1920	0.172364
68	Bolivia (Plurinational State of)	1920	0
76	Brazil	1920	0.0413313
152	Chile	1920	0.201166
170	Colombia	1920	0
218	Ecuador	1920	0.00391061
238	Falkland Islands (Malvinas)	1920	0
254	French Guiana	1920	0
328	Guyana	1920	0
600	Paraguay	1920	0
604	Peru	1920	0.0748149
740	Suriname	1920	0
858	Uruguay	1920	0
862	Venezuela (Bolivarian Republic of)	1920	0.0169984
36	Australia	1920	1.29713
554	New Zealand	1920	0.791361
242	Fiji	1920	0
540	New Caledonia	1920	0
598	Papua New Guinea	1920	0
90	Solomon Islands	1920	0
548	Vanuatu	1920	0
296	Kiribati	1920	0
584	Marshall Islands	1920	0
520	Nauru	1920	0
585	Palau	1920	0
184	Cook Islands	1920	0
258	French Polynesia	1920	0
570	Niue	1920	0
882	Samoa	1920	0
776	Tonga	1920	0
4	Afghanistan	1920	0
50	Bangladesh	1920	0
64	Bhutan	1920	0
356	India	1920	0.0407786
364	Iran (Islamic Republic of)	1920	0.0252983
462	Maldives	1920	0
524	Nepal	1920	0
586	Pakistan	1920	0
144	Sri Lanka	1920	0
156	China	1920	0.0154788
344	Hong Kong China	1920	0
446	China, Macao Special Administrative Region	1920	0
408	Democratic People's Republic of Korea	1920	0
392	Japan	1920	0.364444
496	Mongolia	1920	0
410	Korea	1920	0
9002	Taiwan	1920	0.22243
96	Brunei Darussalam	1920	0
116	Cambodia	1920	0
360	Indonesia	1920	0.0270896
418	Lao People's Democratic Republic	1920	0
458	Malaysia	1920	0.0848155
104	Myanmar	1920	0
608	Philippines	1920	0.00261072
702	Singapore	1920	0
764	Thailand	1920	0
704	Viet Nam	1920	0.0237549
51	Armenia	1920	0.0121029
31	Azerbaijan	1920	0.0554761
48	Bahrain	1920	0
196	Cyprus	1920	0
268	Georgia	1920	0.0174838
368	Iraq	1920	0
376	Israel	1920	0
400	Jordan	1920	0
414	Kuwait	1920	0
422	Lebanon	1920	0
275	Palestinian Authority	1920	0
512	Oman	1920	0
634	Qatar	1920	0
682	Saudi Arabia	1920	0
760	Syrian Arab Republic	1920	0
792	Turkey	1920	0.0268089
784	United Arab Emirates	1920	0
887	Yemen	1920	0
398	Kazakhstan	1920	0.155535
417	Kyrgyzstan	1920	0.0234246
762	Tajikistan	1920	0.049588
795	Turkmenistan	1920	0.0854888
860	Uzbekistan	1920	0.0640388
12	Algeria	1920	0.000815925
818	Egypt	1920	0.00889982
434	Libya	1920	0
504	Morocco	1920	0
788	Tunisia	1920	0.00322716
732	Western Sahara	1920	0
204	Benin	1920	0
854	Burkina Faso	1920	0
132	Cape Verde	1920	0
384	Cote d'Ivoire	1920	0
270	Gambia	1920	0
288	Ghana	1920	0
324	Guinea	1920	0
624	Guinea-Bissau	1920	0
430	Liberia	1920	0
466	Mali	1920	0
478	Mauritania	1920	0
562	Niger	1920	0
566	Nigeria	1920	0.00409835
654	Saint Helena	1920	0
686	Senegal	1920	0
694	Sierra Leone	1920	0
768	Togo	1920	0
24	Angola	1920	0
120	Cameroon	1920	0
140	Central African Republic	1920	0
148	Chad	1920	0
178	Congo	1920	0
180	Democratic Republic of the Congo	1920	8.82305e-05
226	Equatorial Guinea	1920	0
266	Gabon	1920	0
678	Sao Tome and Principe	1920	0
72	Botswana	1920	0
516	Namibia	1920	0
710	South Africa	1920	1.03227
748	Swaziland	1920	0
108	Burundi	1920	0
174	Comoros	1920	0
262	Djibouti	1920	0
232	Eritrea	1920	0
404	Kenya	1920	0
450	Madagascar	1920	0
454	Malawi	1920	0
480	Mauritius	1920	0
508	Mozambique	1920	0
638	R_union	1920	0
646	Rwanda	1920	0
690	Seychelles	1920	0
706	Somalia	1920	0
800	Uganda	1920	0
834	United Republic of Tanzania	1920	0
894	Zambia	1920	0
716	Zimbabwe	1920	0.191798
40	Austria	1930	0.771359
56	Belgium	1930	3.15979
250	France	1930	1.63204
276	Germany	1930	1.97834
442	Luxembourg	1930	0
528	Netherlands	1930	1.40247
756	Switzerland	1930	0.641584
208	Denmark	1930	1.08672
233	Estonia	1930	0.00603834
234	Faeroe Islands	1930	0
246	Finland	1930	0.1988
352	Iceland	1930	0
372	Ireland	1930	0.890673
428	Latvia	1930	0.00526316
440	Lithuania	1930	0
578	Norway	1930	0.846452
752	Sweden	1930	0.925157
826	United Kingdom	1930	2.75624
8	Albania	1930	0
20	Andorra	1930	0
70	Bosnia and Herzegovina	1930	0.133831
191	Croatia	1930	0.329178
292	Gibraltar	1930	0
300	Greece	1930	0.122658
380	Italy	1930	0.263785
470	Malta	1930	0
620	Portugal	1930	0.173276
705	Slovenia	1930	0.630426
724	Spain	1930	0.273827
112	Belarus	1930	0.20689
100	Bulgaria	1930	0.138879
203	Czech Republic	1930	0.134788
348	Hungary	1930	0.423661
616	Poland	1930	0.547405
498	Republic of Moldova	1930	0.0862867
642	Romania	1930	0.222398
643	Russian Federation	1930	0.314218
703	Slovakia	1930	0.0732201
804	Ukraine	1930	0.292406
60	Bermuda	1930	0
124	Canada	1930	2.45814
304	Greenland	1930	0
666	Saint Pierre and Miquelon	1930	0
840	United States of America	1930	3.78162
28	Antigua and Barbuda	1930	0
44	Bahamas	1930	0
52	Barbados	1930	0.010101
92	British Virgin Islands	1930	0
136	Cayman Islands	1930	0
192	Cuba	1930	0
212	Dominica	1930	0
214	Dominican Republic	1930	0
308	Grenada	1930	0
312	Guadeloupe	1930	0
332	Haiti	1930	0
388	Jamaica	1930	0
474	Martinique	1930	0
500	Montserrat	1930	0
630	Puerto Rico	1930	0.0396534
662	Saint Lucia	1930	0
670	Saint Vincent and the Grenadines	1930	0
780	Trinidad and Tobago	1930	1.29877
84	Belize	1930	0
188	Costa Rica	1930	0
222	El Salvador	1930	0
320	Guatemala	1930	0
340	Honduras	1930	0
484	Mexico	1930	0.131336
558	Nicaragua	1930	0
591	Panama	1930	0
32	Argentina	1930	0.296825
68	Bolivia (Plurinational State of)	1930	0.00102576
76	Brazil	1930	0.052237
152	Chile	1930	0.247294
170	Colombia	1930	0.0224918
218	Ecuador	1930	0.0951646
238	Falkland Islands (Malvinas)	1930	0
254	French Guiana	1930	0
328	Guyana	1930	0
600	Paraguay	1930	0
604	Peru	1930	0.0504211
740	Suriname	1930	0
858	Uruguay	1930	0
862	Venezuela (Bolivarian Republic of)	1930	0.0169984
36	Australia	1930	1.11355
554	New Zealand	1930	0.913342
242	Fiji	1930	0
540	New Caledonia	1930	0
598	Papua New Guinea	1930	0
90	Solomon Islands	1930	0
548	Vanuatu	1930	0
296	Kiribati	1930	0
584	Marshall Islands	1930	0
520	Nauru	1930	0
585	Palau	1930	0
184	Cook Islands	1930	0
258	French Polynesia	1930	0
570	Niue	1930	0
882	Samoa	1930	0
776	Tonga	1930	0
4	Afghanistan	1930	0
50	Bangladesh	1930	0
64	Bhutan	1930	0
356	India	1930	0.0464144
364	Iran (Islamic Republic of)	1930	0.0352075
462	Maldives	1930	0
524	Nepal	1930	0
586	Pakistan	1930	0
144	Sri Lanka	1930	0
156	China	1930	0.0211656
344	Hong Kong China	1930	0
446	China, Macao Special Administrative Region	1930	0
408	Democratic People's Republic of Korea	1930	0
392	Japan	1930	0.393012
496	Mongolia	1930	0
410	Korea	1930	0
9002	Taiwan	1930	0.250975
96	Brunei Darussalam	1930	0
116	Cambodia	1930	0
360	Indonesia	1930	0.037329
418	Lao People's Democratic Republic	1930	0
458	Malaysia	1930	0.235367
104	Myanmar	1930	0.0513415
608	Philippines	1930	0.00181901
702	Singapore	1930	0
764	Thailand	1930	0
704	Viet Nam	1930	0.0606402
51	Armenia	1930	0.0528583
31	Azerbaijan	1930	0.235421
48	Bahrain	1930	0
196	Cyprus	1930	0
268	Georgia	1930	0.0741953
368	Iraq	1930	0.0327088
376	Israel	1930	0.0136629
400	Jordan	1930	0
414	Kuwait	1930	0
422	Lebanon	1930	0
275	Palestinian Authority	1930	0
512	Oman	1930	0
634	Qatar	1930	0
682	Saudi Arabia	1930	0
760	Syrian Arab Republic	1930	0
792	Turkey	1930	0.0682892
784	United Arab Emirates	1930	0
887	Yemen	1930	0
398	Kazakhstan	1930	0.637616
417	Kyrgyzstan	1930	0.102022
762	Tajikistan	1930	0.215972
795	Turkmenistan	1930	0.372331
860	Uzbekistan	1930	0.27891
12	Algeria	1930	0.00294115
818	Egypt	1930	0.0179197
434	Libya	1930	0
504	Morocco	1930	0.00137684
788	Tunisia	1930	0.00322716
732	Western Sahara	1930	0
204	Benin	1930	0
854	Burkina Faso	1930	0
132	Cape Verde	1930	0
384	Cote d'Ivoire	1930	0
270	Gambia	1930	0
288	Ghana	1930	0
324	Guinea	1930	0
624	Guinea-Bissau	1930	0
430	Liberia	1930	0
466	Mali	1930	0
478	Mauritania	1930	0
562	Niger	1930	0
566	Nigeria	1930	0.007573
654	Saint Helena	1930	0
686	Senegal	1930	0
694	Sierra Leone	1930	0
768	Togo	1930	0
24	Angola	1930	0
120	Cameroon	1930	0
140	Central African Republic	1930	0
148	Chad	1930	0
178	Congo	1930	0
180	Democratic Republic of the Congo	1930	0.00912975
226	Equatorial Guinea	1930	0
266	Gabon	1930	0
678	Sao Tome and Principe	1930	0
72	Botswana	1930	0
516	Namibia	1930	0
710	South Africa	1930	0.956556
748	Swaziland	1930	0
108	Burundi	1930	0
174	Comoros	1930	0
262	Djibouti	1930	0
232	Eritrea	1930	0
404	Kenya	1930	0
450	Madagascar	1930	0
454	Malawi	1930	0
480	Mauritius	1930	0
508	Mozambique	1930	0.000575974
638	R_union	1930	0
646	Rwanda	1930	0
690	Seychelles	1930	0
706	Somalia	1930	0
800	Uganda	1930	0
834	United Republic of Tanzania	1930	0
894	Zambia	1930	0
716	Zimbabwe	1930	0.308748
40	Austria	1940	0.300311
56	Belgium	1940	2.03258
250	France	1940	0.92543
276	Germany	1940	2.55737
442	Luxembourg	1940	0
528	Netherlands	1940	1.02321
756	Switzerland	1940	0.534234
208	Denmark	1940	0.982188
233	Estonia	1940	0.00603834
234	Faeroe Islands	1940	0
246	Finland	1940	0.17102
352	Iceland	1940	0.0383374
372	Ireland	1940	1.06322
428	Latvia	1940	0.00526316
440	Lithuania	1940	0
578	Norway	1940	0.590309
752	Sweden	1940	0.869033
826	United Kingdom	1940	2.90426
8	Albania	1940	0.177967
20	Andorra	1940	0
70	Bosnia and Herzegovina	1940	0.106249
191	Croatia	1940	0.261336
292	Gibraltar	1940	0
300	Greece	1940	0.00892857
380	Italy	1940	0.305138
470	Malta	1940	0
620	Portugal	1940	0.138519
705	Slovenia	1940	0.500499
724	Spain	1940	0.228061
112	Belarus	1940	0.64686
100	Bulgaria	1940	0.183818
203	Czech Republic	1940	0.206026
348	Hungary	1940	0.494016
616	Poland	1940	1.67936
498	Republic of Moldova	1940	0.269784
642	Romania	1940	0.430989
643	Russian Federation	1940	0.85948
703	Slovakia	1940	0.100962
804	Ukraine	1940	0.931044
60	Bermuda	1940	0
124	Canada	1940	2.5361
304	Greenland	1940	0
666	Saint Pierre and Miquelon	1940	0
840	United States of America	1940	3.83409
28	Antigua and Barbuda	1940	0
44	Bahamas	1940	0
52	Barbados	1940	0.010101
92	British Virgin Islands	1940	0
136	Cayman Islands	1940	0
192	Cuba	1940	0
212	Dominica	1940	0
214	Dominican Republic	1940	0
308	Grenada	1940	0
312	Guadeloupe	1940	0
332	Haiti	1940	0
388	Jamaica	1940	0
474	Martinique	1940	0
500	Montserrat	1940	0
630	Puerto Rico	1940	0.0396534
662	Saint Lucia	1940	0
670	Saint Vincent and the Grenadines	1940	0
780	Trinidad and Tobago	1940	4.92857
84	Belize	1940	0
188	Costa Rica	1940	0
222	El Salvador	1940	0
320	Guatemala	1940	0
340	Honduras	1940	0
484	Mexico	1940	0.248041
558	Nicaragua	1940	0
591	Panama	1940	0
32	Argentina	1940	0.306019
68	Bolivia (Plurinational State of)	1940	0.010256
76	Brazil	1940	0.0663159
152	Chile	1940	0.285942
170	Colombia	1940	0.123937
218	Ecuador	1940	0.102158
238	Falkland Islands (Malvinas)	1940	0
254	French Guiana	1940	0
328	Guyana	1940	0
600	Paraguay	1940	0
604	Peru	1940	0.0671151
740	Suriname	1940	0
858	Uruguay	1940	0.0118584
862	Venezuela (Bolivarian Republic of)	1940	0.601562
36	Australia	1940	1.3576
554	New Zealand	1940	0.772754
242	Fiji	1940	0
540	New Caledonia	1940	0
598	Papua New Guinea	1940	0
90	Solomon Islands	1940	0
548	Vanuatu	1940	0
296	Kiribati	1940	0
584	Marshall Islands	1940	0
520	Nauru	1940	0
585	Palau	1940	0
184	Cook Islands	1940	0
258	French Polynesia	1940	0
570	Niue	1940	0
882	Samoa	1940	0
776	Tonga	1940	0
4	Afghanistan	1940	0
50	Bangladesh	1940	0
64	Bhutan	1940	0
356	India	1940	0.0475739
364	Iran (Islamic Republic of)	1940	0.0952501
462	Maldives	1940	0
524	Nepal	1940	0
586	Pakistan	1940	0
144	Sri Lanka	1940	0
156	China	1940	0.0451172
344	Hong Kong China	1940	0
446	China, Macao Special Administrative Region	1940	0
408	Democratic People's Republic of Korea	1940	0
392	Japan	1940	0.572104
496	Mongolia	1940	0
410	Korea	1940	0
9002	Taiwan	1940	0.361035
96	Brunei Darussalam	1940	108.805
116	Cambodia	1940	0
360	Indonesia	1940	0.0479624
418	Lao People's Democratic Republic	1940	0
458	Malaysia	1940	0.125847
104	Myanmar	1940	0.0489266
608	Philippines	1940	0.00186916
702	Singapore	1940	0
764	Thailand	1940	0.00103072
704	Viet Nam	1940	0.0713757
51	Armenia	1940	0.137685
31	Azerbaijan	1940	0.736067
48	Bahrain	1940	7.78459
196	Cyprus	1940	0
268	Georgia	1940	0.204843
368	Iraq	1940	0.473026
376	Israel	1940	0.0198733
400	Jordan	1940	0
414	Kuwait	1940	0
422	Lebanon	1940	0.00519813
275	Palestinian Authority	1940	0
512	Oman	1940	0
634	Qatar	1940	0
682	Saudi Arabia	1940	0.192681
760	Syrian Arab Republic	1940	0.00206793
792	Turkey	1940	0.0786712
784	United Arab Emirates	1940	0
887	Yemen	1940	0
398	Kazakhstan	1940	1.58529
417	Kyrgyzstan	1940	0.327374
762	Tajikistan	1940	0.693026
795	Turkmenistan	1940	1.19476
860	Uzbekistan	1940	0.894986
12	Algeria	1940	0.00784405
818	Egypt	1940	0.0463001
434	Libya	1940	0
504	Morocco	1940	0.0127491
788	Tunisia	1940	0.0127493
732	Western Sahara	1940	0
204	Benin	1940	0
854	Burkina Faso	1940	0
132	Cape Verde	1940	0
384	Cote d'Ivoire	1940	0
270	Gambia	1940	0
288	Ghana	1940	0
324	Guinea	1940	0
624	Guinea-Bissau	1940	0
430	Liberia	1940	0
466	Mali	1940	0
478	Mauritania	1940	0
562	Niger	1940	0
566	Nigeria	1940	0.00647492
654	Saint Helena	1940	0
686	Senegal	1940	0
694	Sierra Leone	1940	0
768	Togo	1940	0
24	Angola	1940	0
120	Cameroon	1940	0
140	Central African Republic	1940	0
148	Chad	1940	0
178	Congo	1940	0
